order_id,customer_id,customer_name,product_id,product_name,product_category,payment_type,qty,price,datetime,country,city,ecommerce_website_name,payment_txn_id,payment_txn_success,failure_reason
f1deef2c-6466-48f3-a53e-fb0ea02c4de1,c8739737-d725-4073-b338-9b8ff355240d,Melissa Cook,1754ea10-2052-418c-8374-807a75e8b285,Sneakers,Clothing,UPI,3,101.22,2021-09-17 04:50:05,Australia,Bergside,Amazon,07ec77be-6d8c-4e92-bfe4-578d1ed049c8,N,Practice major out rock agreement result west career.
1c2d3707-875a-4b40-9579-0fb3e3f33551,7dc628dc-16b9-41b7-8267-9b8cbbf8dd75,Kathleen Garza MD,81ba6040-208f-44aa-b58d-eff0b79950d7,Football,Sports,card,6,326.19,2021-02-27 18:02:51,Brazil,Port Andreaborough,Myntra,a229b8e7-ff43-4e18-9240-c919d437e5ed,N,Cut both company citizen city nature like.
ca5e65b7-aaa6-4159-a855-aafb256b1469,1c7a0ffa-1b76-4ed5-b167-80e3f23fb8fe,Michael Crawford,10e306ca-a83a-4004-8f08-c8011fc71000,Sofa,Furniture,card,8,16.71,2020-12-19 19:38:56,United States,Lake Lucas,Meesho,2f7f261f-a43c-444f-a507-75d6e3cbeae6,N,Today with writer PM continue use get.
cf3dc537-6f75-44be-82c0-af67f86c2ea3,a6165f0f-e8d1-45ca-ae24-0df914103812,Juan Figueroa,73f8d792-311c-4d95-a98b-eb9b85b26d92,Camera,Electronics,Internet Banking,7,0.0,2021-02-03 18:58:46,Unknown,Lake Melaniebury,Meesho,731f22a7-8f50-4936-95cf-d9b87adc938d,Y,
20c2d423-eedf-49e9-b666-b22a3bcd6341,a7cde871-6fee-4246-8510-1049131c02c8,Elaine Bradley,48ecceaf-ffb6-4e1e-b75f-7df51a5f804f,Yoga Mat,Sports,UPI,8,220.87,2022-08-24 08:28:32,Germany,North Devonville,eBay,3f76c31d-d40e-4b9c-b36a-e278ccc476c1,Y,
943b3526-d01c-461e-80c7-0dec9052e4e0,a882ba9f-51a8-4ae4-b77b-a093112c5d4b,Nicole Gray,81c57ca6-45c4-4ac9-81d4-42aae7cf0de9,Laptop,Electronics,Internet Banking,7,102.54,2021-04-09 02:51:44,India,Edwinberg,Amazon,032597e3-2ae1-47c5-b7b7-65f1125e9f07,Y,
19762379-28c5-4382-8df0-f0ff62e98112,1bca7f6c-c6eb-4edc-a4c6-e02a6d612746,Melissa Thomas,34e4769d-273e-4dec-8352-eb740874e621,Fruits,Grocery,Internet Banking,5,426.91,2022-05-25 18:24:56,Canada,Lake Alicia,eBay,4842d6a6-194b-4389-b519-5d6fd2e03d73,N,Ability anything strong decision I none.
489ae0fa-10bd-4bb8-a7ee-ece3ed34fdaf,db61670c-4319-44ca-b4d0-081e8f03d8d7,Nathan Weber,d2b54e1b-4be4-4626-b71b-e05eb9e30f66,Chair,Furniture,Wallet,9,429.32,2024-04-25 00:16:09,Unknown,Kevinview,eBay,fc52feea-3185-46a5-82ed-a6e1d950a05e,Y,
608cb181-0a16-4b97-ae4a-7d98656e2a35,a9b42307-ab51-412d-8f06-b7b7419cf62d,Rodney Daniels,2827827d-4b64-45c7-9046-2a9b90d05b7a,Milk,Grocery,Internet Banking,9,242.87,2022-08-30 18:05:33,United States,Walkerview,Amazon,accb91c9-f70f-433d-b611-fd50d3eb99e0,N,Door space challenge direction.
c41f36bf-b647-4d4b-a5bb-dcdbc490488f,32847ef6-cba6-4ac8-aba9-1a16f32a4b7a,Mary White,34838c44-5da7-468b-b623-2224555c07ba,Bookshelf,Furniture,Wallet,6,362.68,2024-04-02 00:33:51,Australia,Port Brittanyville,Meesho,b7d0848d-3e90-4ba4-bfbb-e61b9da50489,N,Citizen authority every turn they.
e6b84dd3-9a0a-4994-82fe-dcfd60b863d9,f2ececeb-8ea4-4368-be4e-258e6e02d1e5,Renee Moyer,64c3f16c-f223-4b73-b69b-d9ecbb4edc17,Golf Club,Sports,Wallet,5,494.7,2022-11-09 22:14:15,India,Sheilaville,Myntra,baa46df6-aa5c-4074-b774-f1c5197e5dcd,N,Remember heavy enter without strong.
d41d9113-57b3-4bd8-90de-08db83191948,1f5b38d9-071f-4cd0-b578-81bc21e74af9,Desiree Gonzalez,908cc554-4e26-4d8b-bdcf-e6dcce05975b,Textbook,Books,card,8,434.23,2023-01-13 11:27:29,India,Jessicaville,Amazon,019a6315-490a-45de-9ccd-342cf24cd49b,Y,
178edd44-d45e-45ae-8919-b63ce6e14ad0,54ea7d38-2e1b-470f-a6d3-af213f151e1c,Terry Garcia,13ed0973-183f-453d-a09a-1c2a244a0ccf,Yoga Mat,Sports,Wallet,8,133.68,2024-07-11 17:09:18,Brazil,Michaelmouth,Amazon,0c99af34-b9e9-46df-bd15-51eb82216d1c,N,The speech home history.
eca8252d-775f-40bf-abab-e7b000820614,b566dff8-4c32-4c76-8dc1-338d3c5658e0,Jorge Williams,22b93a4d-ed80-476f-a268-57fd553f7e7f,Laptop,Electronics,Wallet,4,437.13,2022-03-30 13:21:37,Canada,West Lisa,eBay,9d5b1bbd-2e80-40e6-a895-4f681209bcf2,Y,
2ad0abfe-19ba-4ee4-ada4-c0e4f6fb5ac0,9ea90537-e37a-4850-8216-7d55a610bcba,Tracey Olson,06e00c62-77ad-4389-9a5e-fa1847ef526e,Dress,Clothing,card,2,254.57,2020-09-19 21:04:16,Canada,Rangelborough,Amazon,d128ee0b-77aa-4a48-92c9-3df6c6d507eb,N,Man play break anyone.
6c9a75f2-58ff-4fc8-8460-5c491517f739,454fc32c-744f-4c87-9d72-1d110ceb16cc,Joshua Jackson,16eccb55-878f-41a0-859f-63e3351ca3a8,Novel,Books,UPI,7,239.06,2022-11-02 04:24:47,United States,Port Deanna,Amazon,c0471d89-f3fc-4e34-9864-dca40114afdc,N,Fire throughout fire with according coach break low.
b5bb52b3-1a79-4068-91f6-741d2237f73e,03a9002e-d0b1-4a1a-bbae-9c9a179244dc,Samantha White DDS,cbfbc17d-0a72-433d-9072-438739b18161,Biography,Books,Internet Banking,4,477.67,2022-04-03 20:03:07,Canada,Matthewshire,eBay,2e71d95a-c06b-4b36-81a5-9fd74cd5f176,N,Type star former exist.
f3e5c5f7-e688-495f-bbf8-66d6752ab32a,ecf04d68-e4bc-481b-9209-ac4fd12602d3,Paula Harris,6adc533b-5b42-403b-a4de-143441a318ba,Chair,Furniture,card,6,369.89,2023-09-11 19:53:20,United States,New Leslie,Meesho,43b89169-7a52-421a-bc56-d956d9953f41,N,Bit be board.
329ad184-048e-4397-aa4d-9f94c3b942a9,7a26e7cc-64a4-43e4-95f0-13a0938f118f,Brandon Hill,091eb7b7-6f35-4885-8408-23dc016652fc,Bookshelf,Furniture,Internet Banking,1,181.24,2022-07-05 11:18:10,Australia,Littlemouth,Myntra,d134b6be-6425-4623-a640-3c4f69d3f814,N,Especially feeling rate responsibility cost information.
59fb7884-671e-40d0-8542-311650ab1baa,a74e28b5-6f1e-4eef-a4e0-86bf9c4e85ef,Dennis Armstrong,2eae8b16-1705-479e-b3d5-995dc5dcf461,Bed,Furniture,UPI,6,47.86,2021-10-15 05:59:59,India,Lake Lisa,Amazon,1e101adb-36fb-45ca-b123-986ff88a6883,Y,
0f349c32-1c3d-4469-a24d-398b93735201,88d09180-8597-41ba-823d-d080b1d7fb0f,Scott Thomas,efb9acad-b22e-4f15-8654-5b9e06f754d6,Fruits,Grocery,Unknown,5,294.5,2023-07-12 15:27:34,United States,New Ericmouth,eBay,07b99fea-69b4-4dab-b106-b073ab0b360d,N,Most save develop spring.
56a5c30f-f746-494f-8945-905eb8d3f6b9,e14323af-6ad3-417f-9c24-6a4cdce00292,Lindsey King,9e505835-e39c-4859-8762-b94a65339204,Football,Sports,UPI,4,174.68,2023-11-19 18:08:27,Brazil,Sueview,Myntra,410a12ca-b3d4-4b43-ab62-7caf35a73e50,N,Theory theory camera research there.
a3e22c35-a252-4c52-9963-eecf9ecea137,d6249d12-9ddd-4841-a225-db61bec7ca50,Mr. Gerald Preston,29b180df-4bcf-46ee-91ef-029cf025258c,Dress,Clothing,Internet Banking,3,44.09,2022-09-05 04:27:26,Brazil,New Josephport,eBay,1a0ab528-dfb0-4ff5-aad7-bfe24e9efa0c,Y,
99ac0fee-5cf8-4a0b-b198-8256d5859382,643f71b9-05c2-4d6f-873b-85db8d2c463c,Victoria Green,f9b463f0-bc20-40df-a35d-3c9765065240,Bookshelf,Furniture,Wallet,3,115.84,2023-01-18 06:00:36,Canada,Port Sarah,Amazon,68499895-05fa-4212-a86b-70af8b8562f5,N,Discover girl participant operation billion act capital act.
469ba26b-d767-4452-9e85-e522f79d0a48,ece79958-3c6c-4c88-a0ef-11a863c14f95,Sarah Swanson,0de6121a-e245-4934-833d-439777475d97,Football,Sports,card,7,206.77,2023-07-14 00:47:55,India,South Davidmouth,Amazon,6eab755c-ffdf-40ca-a06e-b59f9b0485b1,N,Pretty mission rule without question.
2bad8163-adad-4f74-8bc5-e701b5b296d9,749fb56c-4a14-4983-8055-80b08dd9348a,Larry Garcia,dc246d39-9fec-4b7a-a408-df7adc671c62,Headphones,Electronics,UPI,5,66.69,2020-12-28 01:04:39,Brazil,Angelabury,eBay,6be8cc1c-65a5-4503-8c56-d1e5b4c67e41,Y,
936ab799-d690-4a1e-afe7-29078ad1eb90,8c169835-0b23-4667-afbf-e47113d0c055,Shawn Walsh,aa8b706c-5401-4fbe-9f80-6968667bfb8c,Fruits,Grocery,UPI,5,222.39,2024-04-05 21:05:22,Germany,Diazshire,Myntra,a43671cf-9f2b-469b-b304-1e327d151c1f,N,Key whether or media usually thought.
18fb5e8b-6d74-4c35-9ace-0cbeed29474a,2852a067-a247-4cfd-9337-62c77feddb52,Kelsey Hill,67430eda-9fa9-449b-8ba6-838180772ea8,Basketball,Sports,Internet Banking,-1,-100.0,2023-02-24 10:22:34,Brazil,South Brandonbury,Myntra,4ad8a754-0fd4-4b6e-9888-9cab609490e8,N,Week detail be indicate sure lot.
c9e9c904-2c70-4ae7-bc2f-4cea99701dca,d6548161-5175-4ebe-8dcd-bf6f13754c11,Sandra Shelton,7892079d-6835-463b-bfe9-2842db361f1a,T-shirt,Clothing,UPI,8,373.26,2024-02-02 17:54:23,Brazil,North Julia,eBay,47f0b24a-0217-41a7-8941-79b04b145708,N,Care guess music party suddenly.
5e3cc5b1-3be5-4a7b-8445-39404241231b,1c292760-821f-41cb-b52f-ae6d4e5be5e6,Michael Stewart,26f9303d-2ac7-473d-b78c-47be79485e84,Table,Furniture,Internet Banking,3,106.54,2024-08-22 07:11:32,Brazil,North Tiffany,Meesho,b9dfac2f-2d8d-4b5a-b751-03c270501fe4,N,Century interview people argue citizen.
0f38ded9-8efc-4ede-8022-9e5d22082b9d,04f8f3c5-04ca-4ced-9db3-569da8e20d1e,Steven Shaw,b161d86d-abfb-4c19-9c68-ee59888c680f,Eggs,Grocery,Internet Banking,9,219.8,2020-08-22 18:02:31,Australia,Courtneyside,Meesho,593583fb-6a90-494d-a69a-f2f6f9eb1d07,N,Catch need very knowledge product reality.
a6306188-4c95-4950-8323-df2a4dd0cac0,f670ff65-bdd8-4f0c-a6de-50581079e529,Shelly Aguirre,9e86593d-0725-4428-94d7-5db28978c45b,Novel,Books,Internet Banking,5,42.49,2020-03-05 22:46:50,Australia,Garciaborough,eBay,c1059d11-a9c8-4e37-9047-94398ab9ed7d,N,Loss represent a positive.
24fd28f1-326d-48a2-aaee-084c04501f97,d8d88737-5ea3-45f2-8529-31c6febdac6e,Allison Becker,fe5c8293-9fb9-4cf7-8743-1c7348b31c39,Tennis Racket,Sports,Wallet,7,272.58,2021-07-07 22:45:31,Canada,Wileyburgh,Meesho,00756720-c9b5-4425-88f9-6eeeea08cc2a,N,Official picture pretty first none.
b05fa8e1-13bb-4984-8034-88213830f3f7,fea56413-5ea0-4b9e-adeb-8e93a6dba393,Bobby Young,976c140c-a5af-4d73-a0a4-4e783bd47393,Smartphone,Electronics,Internet Banking,4,0.0,2022-02-28 10:47:07,Unknown,Paultown,Meesho,0309cded-d836-4306-8de2-0249a4a179d8,Y,
bc37eeb6-7ae3-4f0a-bfaf-73bfae504ee9,fb5c485f-4d68-4363-9d64-3ac10b1a92e2,Craig Collins,7979c065-6434-4590-86c0-3e562ae61ee7,Football,Sports,card,1,417.13,2023-05-14 12:08:50,Canada,South Deborahfurt,Amazon,d9664ce7-3cc4-4afd-bf33-bac4c13989ef,N,Person fine interview nation heart at.
3e15f3c6-61cd-4293-9c14-9e3e9c317bfb,7fe27945-3a6e-4681-bbb0-3d330ed3b7e9,William Flores,d901c8ed-984e-4397-a525-7057a36455dc,Table,Furniture,Wallet,2,131.67,2022-09-15 05:07:45,India,North Brittany,Meesho,6c6ef9c6-dcd6-488f-8baf-552dc75c3ee3,N,The analysis about be fund news.
b18f2a0c-3b90-4900-8d3c-c7ce261eac37,d749038b-b1bd-4896-b47f-5234c4c91bbc,Gregory King,a7895780-d594-4d44-aa26-4e9eb3e5c0dc,Biography,Books,Unknown,-1,242.24,2021-07-28 16:45:59,India,Port Malik,Flipkart,15634515-6309-48d5-8501-0d78aec7a551,Y,
7df70227-b2cd-45f1-adfe-61de046baa07,4413b12a-7500-43d0-ae49-e2e99eaea1c3,Edward Lopez,fa62aa42-e240-4433-976b-39eea7f33d98,Jeans,Clothing,UPI,2,429.9,2024-06-13 09:14:43,Germany,West Tyler,eBay,d829cf1c-9dd6-4172-a50f-524a7344d64e,N,Born read stop.
0e2d9fb2-77f7-45e3-9166-7f26dfbe9712,ef3ebe8f-1e73-46fe-928b-24e8af3a830e,Heather Gray,fd4a77e3-d88d-4cea-87c8-7a74b631f995,T-shirt,Clothing,UPI,5,70.33,2020-07-21 09:33:21,United States,East Timothyville,eBay,b430dea5-5a7b-4eca-ab3e-510ef1a7ef02,Y,
678a94aa-8868-48b1-a1ef-6658205d7de4,39b26d5d-59a6-437d-b19c-a09d4208d798,Michelle Johnson,f70158c9-6d3c-44be-8251-81cdc3cee08c,Bread,Grocery,card,8,368.52,2020-09-02 19:22:31,India,East Hectorville,Flipkart,61063c97-0b3e-413a-ad5a-63f84145572c,Y,
a3fb03e7-ad57-49ac-80d3-0b43522a925a,a097caa9-3509-4f4d-82e5-0856d3344864,Michael Acosta,0c8156a0-543b-4c2f-a830-8cbae047d562,Camera,Electronics,Wallet,1,128.89,2023-01-05 14:39:22,India,Dianaside,Myntra,3e88d948-f7c9-4ada-b068-fdedba0e0fc4,Y,
75c11752-7af3-425c-aa62-f197afea02e5,b3978a73-0156-491c-8714-c13c1c1e1803,Sean Grimes,e9c02446-0db6-4965-84a7-f93fcaaedf43,Eggs,Grocery,UPI,9,212.14,2020-09-29 08:37:59,Germany,Susanshire,Flipkart,9456458e-5442-48d1-a94f-629c78cd28d2,N,Radio station place law former carry see go.
aa04fe9c-8608-4dca-9937-a5c94e22cf1e,bbfb10f8-972e-47c1-bab4-4e492372f274,Joseph Casey,92bae8d6-af4d-46ab-bf6d-37e66c0e87e2,Comics,Books,UPI,9,28.31,2021-03-24 17:25:53,Australia,Petertown,eBay,3980c3e1-5c7a-4567-b5d3-9211e6a3dda4,Y,
5aa0b282-ec6e-4763-bd3e-6c74fcc92921,be44cff9-5cd6-498e-8f0c-5c323683116b,Keith Bradford,089bc7fc-1ed5-403b-a808-5ed5be72863a,Biography,Books,Wallet,-1,0.0,2022-10-01 09:01:17,Australia,Jessicaside,Meesho,abe7cb96-45c5-4fef-9d08-663329f02e3a,Y,
77429bc7-89ae-48e7-bb67-b5b706fa6ce2,3803c514-0e18-4f32-a2d7-ead6f7e52ea7,David Lambert,c3bca261-dccc-46ad-9d8a-e46bb37d71ec,Camera,Electronics,card,9,311.23,2020-07-06 19:21:00,Brazil,Johnsonton,Myntra,f2032df5-dba8-49f0-a417-1cc128c37a50,Y,
6572a573-9e7a-485c-aec8-41afcfa28652,d12b1872-866c-4dbf-8c9b-188e34912b0e,Sherri Mitchell MD,d3c7638b-0a4e-4ba6-a294-4b64c35de2ca,Smartphone,Electronics,Wallet,8,35.88,2020-03-20 22:54:21,India,Alexandershire,eBay,ba34ba9a-164c-4371-b227-f0f5bea5cf7f,N,Miss marriage unit cold college.
c6d064a4-bcf5-42ae-9312-4661bcd4303c,97424c39-35cc-481a-aea7-bf8958ef5099,Emily Jordan,c2ca644f-12dd-48aa-9a79-9d1f4d13a44b,Fruits,Grocery,Internet Banking,4,280.69,2021-05-06 14:35:55,Canada,Davilamouth,Myntra,50cdf2b5-1fdd-4668-8570-2e9c0c4f8555,N,Simply necessary Congress against kid run.
8ad05fd6-4aa2-4d1a-a8cd-3aceb3f05f2d,323019cc-dc88-4db8-b2d5-c8cc7263f915,Alicia Rodriguez,8766245f-804f-42b6-a49d-8b7d3fa37dd5,Sofa,Furniture,card,4,0.0,2022-11-25 07:45:07,Unknown,East Monique,eBay,2c7940ac-df6b-4b6a-a682-48a077d2a48d,N,Seem keep above federal.
9f9a8db6-97f6-45e4-a9d1-ee83ca5dd208,783ab54e-3f51-48d9-98cb-b1e4a0ce04c6,Amber Morrison,56e4a4be-2abf-4ba8-a24c-58c5c515c7dc,Bread,Grocery,Unknown,2,86.95,2020-01-16 06:08:58,India,Sonyafort,Meesho,f5eba432-10ad-4615-85ec-1b8e2815d77c,N,Rather play account sense.
f27c009a-8832-4deb-b3ac-995ad0cd5dfb,2488f955-8aac-49b8-9a12-d0af82fc1538,Michael Caldwell,7bb1c350-8038-410e-b0db-ca83520efa59,Table,Furniture,card,1,83.92,2021-11-03 10:37:51,United States,Thomasville,eBay,814a1457-126a-4d18-a051-34456c10bd70,N,Book process in store.
93929903-3d54-46c7-95e7-65995310510f,caaaaf58-4d83-4c3c-a572-48ccf0421345,Stephanie Shaw,55909a36-2390-4793-9499-f4aa2c594347,Laptop,Electronics,UPI,1,414.98,2021-12-15 18:09:05,Brazil,Finleyside,Flipkart,66d06a4e-150f-41ba-b5d9-3d98d1f1c8bd,Y,
e3bef2df-9562-4060-94a0-78c6011ae9ef,9c9c485f-9d66-47b5-94d9-98d8163f68a3,Nancy Clark,3e9cab33-6e60-4de4-9e7b-1aec0facc20c,Vegetables,Grocery,UPI,1,383.08,2024-05-11 00:10:03,United States,Hopkinsville,Flipkart,919b5333-b655-4c46-99bd-9f426c7dc51c,N,What realize bed song worry.
9bb29827-6a6a-417b-ae75-36035184e6a9,8e1fdd0f-f9b6-49a9-8095-fde4055994c0,Wayne Kelley,9700c11b-12c8-4bb7-83c8-059de069cea0,Cookbook,Books,Wallet,9,294.34,2024-05-14 14:45:39,Germany,Port Seanview,eBay,2f5ee930-6388-409d-a330-ab1774011523,N,Of five various choose room west.
abb9bf7d-a363-4b9f-b813-bf470500a049,f54e312c-39ba-4884-a430-e5e11f59ce90,Emily Davis,d5523343-4d5e-439d-a81e-b07f8a48fae4,Golf Club,Sports,Internet Banking,9,124.99,2023-12-03 04:06:51,Germany,Port Adamstad,Meesho,0dcb6753-b23b-441f-93f9-ee69de92146a,Y,
3871ceea-be02-4275-b63d-a5a0cd67f687,bf2f8028-27f2-4c37-ab70-f0f0603725a2,Veronica Garcia,8be95b5a-41e7-4c97-b82f-9f8b90239ec3,Sneakers,Clothing,UPI,8,357.85,2023-01-13 23:04:25,United States,Thompsonfort,eBay,12656665-1690-4fbb-b37e-a7e644557650,Y,
9c8d11bc-ecb9-4d58-9f50-02d423e3032b,865fa96a-bcab-493c-b77d-e066226ba248,Karen Garcia,0989d679-bc3a-47c8-beac-fe595b876659,Dress,Clothing,Wallet,7,346.74,2023-04-22 14:43:53,Australia,Wendyton,Flipkart,42102879-39fd-4d41-915b-aba995c74733,Y,
